Target,Function Target,Number of Alpha Carbons in Target,Distance,Reference
target_8D7P_ca,,204,2.741971781571284,ref_Homo_sapiens_CRCL_10_filtered_Ca
target_6S9F_ca,,140,2.7421248456238456,ref_Gallus_gallus_CRCL_5_filtered_Ca
target_7JHD_ca,,158,2.742165873722984,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_6XWV_ca,,131,2.742283396916536,ref_Xenopus_tropicalis_CRCL_2_filtered_Ca
target_7XVX_ca,,112,2.74228986659524,ref_Ephydatia_muelleri_CRCL_1_filtered_Ca
target_8C1U_ca,,155,2.7423297674346303,ref_Geodia_cydonium_CRCL_1_filtered_Ca
target_7AZT_ca,,160,2.742374665142869,ref_Gallus_gallus_CRCL_1_filtered_Ca
target_7Y9C_ca,,159,2.7423764349829387,ref_Stylophora_pistillata_CRCL_7_filtered_Ca
target_7DAY_ca,,138,2.74240986588744,ref_Amphimedon_queenslandica_CRCL_1_filtered_Ca
target_8EWR_ca,,131,2.7428348970870253,ref_Exaiptasia_pallida_CRCL_1_filtered_Ca
target_8BJK_ca,,119,2.7428783701072645,ref_Strongylocentrotus_purpuratus_CRCL_5_filtered_Ca
target_8C6C_ca,,155,2.742954656436019,ref_Geodia_cydonium_CRCL_1_filtered_Ca
target_8SWE_ca,,170,2.742988596676648,ref_Hormiphora_californensis_CRCL_1_filtered_Ca
target_8SWE_ca,,167,2.743341364549832,ref_Trichoplax_adhaerens_CRCL_1_filtered_Ca
target_7JQG_ca,,139,2.7434608028981584,ref_Stylophora_pistillata_CRCL_5_filtered_Ca
target_3K6J_ca,,133,2.74360463508122,ref_Strongylocentrotus_purpuratus_CRCL_2_filtered_Ca
target_6JLH_ca,,153,2.743637288754532,ref_Homo_sapiens_CRCL_5_filtered_Ca
target_8C69_ca,,155,2.7436471046052406,ref_Geodia_cydonium_CRCL_1_filtered_Ca
target_8G8O_ca,,163,2.7437918101999164,ref_Stylophora_pistillata_CRCL_1_filtered_Ca
target_7Y9C_ca,,164,2.7439272414194296,ref_Haliclona_tubifera_CRCL_3_filtered_Ca
target_8C6H_ca,,163,2.743931883017293,ref_Danio_rerio_CRCL_2_filtered_Ca
target_6XYS_ca,,163,2.7440615108163677,ref_Stylophora_pistillata_CRCL_1_filtered_Ca
target_4JND_ca,,116,2.7440953873419462,ref_Porites_astreoides_CRCL_1_filtered_Ca
target_7QUT_ca,,156,2.7441313305868498,ref_Haliclona_tubifera_CRCL_2_filtered_Ca
target_7Y9C_ca,,156,2.7441410760042,ref_Haliclona_tubifera_CRCL_1_filtered_Ca
target_8C6B_ca,,155,2.7443781001294845,ref_Geodia_cydonium_CRCL_1_filtered_Ca
target_3N9P_ca,,133,2.7444243478745056,ref_Strongylocentrotus_purpuratus_CRCL_2_filtered_Ca
target_8IIZ_ca,,143,2.7445452666428056,ref_Hydra_vulgaris_CRCL_1_filtered_Ca
target_6S7F_ca,,152,2.7446796669198896,ref_Xenopus_tropicalis_CRCL_4_filtered_Ca
target_7K2R_ca,,140,2.7447792263208903,ref_Strongylocentrotus_purpuratus_CRCL_8_filtered_Ca
target_6JLH_ca,,163,2.7448994633537973,ref_Danio_rerio_CRCL_2_filtered_Ca
target_7APJ_ca,,125,2.745089349578983,ref_Danio_rerio_CRCL_5_filtered_Ca
target_7NYQ_ca,,138,2.745356229955176,ref_Amphimedon_queenslandica_CRCL_1_filtered_Ca
target_7JHD_ca,,155,2.745509024361227,ref_Oscarella_lobularis_CRCL_1_filtered_Ca
target_6Y20_ca,,127,2.745555057690677,ref_Gallus_gallus_CRCL_2_filtered_Ca
target_7AYV_ca,,164,2.7455952839966584,ref_Hydra_vulgaris_CRCL_3_filtered_Ca
target_6TWA_ca,,155,2.7456248660015747,ref_Oscarella_lobularis_CRCL_1_filtered_Ca
target_7SVB_ca,,155,2.745745701847383,ref_Geodia_cydonium_CRCL_1_filtered_Ca
target_8DIO_ca,,88,2.7458542973102045,ref_Amphimedon_queenslandica_CRCL_4_filtered_Ca
target_7DAY_ca,,133,2.746032578503337,ref_Amphimedon_queenslandica_CRCL_8_filtered_Ca
target_8C6H_ca,,156,2.746043301267232,ref_Haliclona_tubifera_CRCL_2_filtered_Ca
target_8DKT_ca,,138,2.7462769661147006,ref_Xenopus_tropicalis_CRCL_6_filtered_Ca
target_6UPR_ca,,139,2.746468959473706,ref_Xenopus_tropicalis_CRCL_5_filtered_Ca
target_8IIZ_ca,,145,2.746487776227816,ref_Homo_sapiens_CRCL_8_filtered_Ca
target_8G8S_ca,,125,2.746758317896035,ref_Danio_rerio_CRCL_5_filtered_Ca
target_6O5Z_ca,,155,2.74686298742664,ref_Geodia_cydonium_CRCL_2_filtered_Ca
target_8SWE_ca,,165,2.7470632832893864,ref_Mus_musculus_CRCL_1_filtered_Ca
target_8C6F_ca,,155,2.7470726882978025,ref_Geodia_cydonium_CRCL_1_filtered_Ca
target_8C6B_ca,,156,2.747088596253644,ref_Haliclona_tubifera_CRCL_2_filtered_Ca
target_7AZT_ca,,155,2.747137649644875,ref_Geodia_cydonium_CRCL_1_filtered_Ca
target_8C6A_ca,,155,2.7471672272351664,ref_Geodia_cydonium_CRCL_1_filtered_Ca
target_7JL7_ca,,141,2.7471699396082245,ref_Stylophora_pistillata_CRCL_4_filtered_Ca
target_6PZS_ca,,119,2.7472276804953397,ref_Strongylocentrotus_purpuratus_CRCL_5_filtered_Ca
target_8SWE_ca,,176,2.747347894589611,ref_Danio_rerio_CRCL_10_filtered_Ca
target_7NYQ_ca,,133,2.747355371227068,ref_Amphimedon_queenslandica_CRCL_8_filtered_Ca
target_8IIZ_ca,,144,2.747424888338568,ref_Lubomirskia_baicalensis_CRCL_1_filtered_Ca
target_7QUT_ca,,163,2.747546734728744,ref_Danio_rerio_CRCL_2_filtered_Ca
target_7K2R_ca,,138,2.747674716363808,ref_Hydra_vulgaris_CRCL_5_filtered_Ca
target_8C6F_ca,,163,2.7477269245643816,ref_Danio_rerio_CRCL_2_filtered_Ca
target_7SVB_ca,,156,2.7477303803734685,ref_Hydra_vulgaris_CRCL_2_filtered_Ca
target_7OC3_ca,,95,2.747733262112677,ref_Nematostella_vectensis_CRCL_1_filtered_Ca
target_8SWE_ca,,166,2.748220596577409,ref_Stylophora_pistillata_CRCL_9_filtered_Ca
target_8SO1_ca,,136,2.7482752062557263,ref_Nematostella_vectensis_CRCL_5_filtered_Ca
target_6S7F_ca,,148,2.748326383129777,ref_Danio_rerio_CRCL_1_filtered_Ca
target_8DKT_ca,,141,2.748327098137048,ref_Stylophora_pistillata_CRCL_4_filtered_Ca
target_7SVB_ca,,158,2.7483311513538435,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_7JQG_ca,,138,2.7483337124682623,ref_Hydra_vulgaris_CRCL_5_filtered_Ca
target_8C6C_ca,,156,2.7485392252246075,ref_Haliclona_tubifera_CRCL_2_filtered_Ca
target_7DB1_ca,,136,2.748567307211456,ref_Danio_rerio_CRCL_3_filtered_Ca
target_8C69_ca,,156,2.7486617369641158,ref_Haliclona_tubifera_CRCL_2_filtered_Ca
target_7JL7_ca,,144,2.748760498801916,ref_Amphimedon_queenslandica_CRCL_3_filtered_Ca
target_8C6B_ca,,163,2.74891218175188,ref_Danio_rerio_CRCL_2_filtered_Ca
target_8C6C_ca,,163,2.7491702562819453,ref_Danio_rerio_CRCL_2_filtered_Ca
target_8C1U_ca,,156,2.7492303397655484,ref_Haliclona_tubifera_CRCL_2_filtered_Ca
target_7ULU_ca,,172,2.749257409736282,ref_Haliclona_tubifera_CRCL_4_filtered_Ca
target_7O08_ca,,136,2.7493476581308736,ref_Nematostella_vectensis_CRCL_5_filtered_Ca
target_8C1U_ca,,163,2.7493701678105644,ref_Danio_rerio_CRCL_2_filtered_Ca
target_1ZL9_ca,,125,2.749403716302566,ref_Danio_rerio_CRCL_5_filtered_Ca
target_8C69_ca,,163,2.74941809283368,ref_Danio_rerio_CRCL_2_filtered_Ca
target_8D6D_ca,,131,2.7495792021450347,ref_Xenopus_tropicalis_CRCL_2_filtered_Ca
target_7QUT_ca,,153,2.749733315144853,ref_Suberites_domuncula_CRCL_2_filtered_Ca
target_6UPR_ca,,139,2.749877712521317,ref_Halisarca_caerulea_CRCL_2_filtered_Ca
target_8EWR_ca,,136,2.750096592831742,ref_Trichoplax_adhaerens_CRCL_2_filtered_Ca
target_8D6D_ca,,131,2.7503899290110203,ref_Exaiptasia_pallida_CRCL_1_filtered_Ca
target_1D4X_ca,,136,2.750447158978749,ref_Trichoplax_adhaerens_CRCL_2_filtered_Ca
target_7DAX_ca,,136,2.7505059535933056,ref_Trichoplax_adhaerens_CRCL_2_filtered_Ca
target_7JHD_ca,,155,2.750548020819861,ref_Geodia_cydonium_CRCL_2_filtered_Ca
target_6TBN_ca,,125,2.7505502530885373,ref_Xenopus_tropicalis_CRCL_3_filtered_Ca
target_7JL7_ca,,139,2.7505835472681217,ref_Halisarca_caerulea_CRCL_2_filtered_Ca
target_7O08_ca,,138,2.750741322436092,ref_Halisarca_caerulea_CRCL_1_filtered_Ca
target_8C6F_ca,,156,2.750747042710337,ref_Haliclona_tubifera_CRCL_2_filtered_Ca
target_6S7F_ca,,147,2.7509168496810603,ref_Suberites_domuncula_CRCL_1_filtered_Ca
target_7DB4_ca,,136,2.7509353475009672,ref_Danio_rerio_CRCL_4_filtered_Ca
target_6TWA_ca,,160,2.750998765016873,ref_Homo_sapiens_CRCL_1_filtered_Ca
target_6S9F_ca,,145,2.751027986452033,ref_Homo_sapiens_CRCL_8_filtered_Ca
target_6JLH_ca,,151,2.751399059685944,ref_Strongylocentrotus_purpuratus_CRCL_6_filtered_Ca
target_7O2R_ca,,136,2.7514819768940906,ref_Danio_rerio_CRCL_3_filtered_Ca
target_8DKT_ca,,140,2.751533644493757,ref_Homo_sapiens_CRCL_2_filtered_Ca
target_6JLH_ca,,155,2.751539623535832,ref_Amphimedon_queenslandica_CRCL_6_filtered_Ca
target_8DHH_ca,,106,2.7515537622277906,ref_Lubomirskia_baicalensis_CRCL_2_filtered_Ca
target_7QG1_ca,,156,2.7516369251230755,ref_Haliclona_tubifera_CRCL_1_filtered_Ca
target_8SO1_ca,,138,2.752154405916327,ref_Halisarca_caerulea_CRCL_1_filtered_Ca
target_7YFK_ca,,164,2.752306597919993,ref_Hydra_vulgaris_CRCL_3_filtered_Ca
target_7Y9C_ca,,163,2.7523149037294927,ref_Stylophora_pistillata_CRCL_1_filtered_Ca
target_6Y20_ca,,122,2.752344399106293,ref_Strongylocentrotus_purpuratus_CRCL_9_filtered_Ca
target_8C6H_ca,,153,2.752375825136001,ref_Suberites_domuncula_CRCL_2_filtered_Ca
target_8D6F_ca,,136,2.752386451329012,ref_Danio_rerio_CRCL_3_filtered_Ca
target_8C6A_ca,,163,2.752393281347916,ref_Danio_rerio_CRCL_2_filtered_Ca
target_8C6H_ca,,154,2.7524659210655864,ref_Strongylocentrotus_purpuratus_CRCL_7_filtered_Ca
target_7QUT_ca,,158,2.7524913931910304,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_7QUT_ca,,154,2.7525959945742358,ref_Strongylocentrotus_purpuratus_CRCL_7_filtered_Ca
target_6Q9M_ca,,106,2.75260536389988,ref_Lubomirskia_baicalensis_CRCL_2_filtered_Ca
target_6T2M_ca,,120,2.752616327867553,ref_Homo_sapiens_CRCL_11_filtered_Ca
target_8C1U_ca,,154,2.752629369943553,ref_Strongylocentrotus_purpuratus_CRCL_7_filtered_Ca
target_8B8Z_ca,,163,2.752787555582934,ref_Danio_rerio_CRCL_2_filtered_Ca
target_8GM5_ca,,138,2.752807057074441,ref_Amphimedon_queenslandica_CRCL_1_filtered_Ca
target_7YFK_ca,,156,2.7528743316434623,ref_Hydra_vulgaris_CRCL_2_filtered_Ca
target_6S9F_ca,,138,2.752973391978679,ref_Xenopus_tropicalis_CRCL_6_filtered_Ca
target_7APJ_ca,,125,2.7531682947644462,ref_Xenopus_tropicalis_CRCL_3_filtered_Ca
target_7JL7_ca,,144,2.7531705595184293,ref_Lubomirskia_baicalensis_CRCL_1_filtered_Ca
target_6S7F_ca,,148,2.75320647623763,ref_Nematostella_vectensis_CRCL_3_filtered_Ca
target_7AYV_ca,,160,2.7532698294721345,ref_Gallus_gallus_CRCL_1_filtered_Ca
target_7DB3_ca,,136,2.7534109915440035,ref_Trichoplax_adhaerens_CRCL_2_filtered_Ca
target_7ULU_ca,,169,2.753594928335013,ref_Homo_sapiens_CRCL_6_filtered_Ca
target_7BO6_ca,,120,2.754015823897032,ref_Homo_sapiens_CRCL_11_filtered_Ca
target_7NYQ_ca,,162,2.754225412339109,ref_Stylophora_pistillata_CRCL_3_filtered_Ca
target_6VFQ_ca,,120,2.754452992922852,ref_Homo_sapiens_CRCL_11_filtered_Ca
target_7DB4_ca,,134,2.7545699342057057,ref_Trichoplax_adhaerens_CRCL_3_filtered_Ca
target_8C6F_ca,,154,2.7545714795666107,ref_Strongylocentrotus_purpuratus_CRCL_7_filtered_Ca
target_7AYV_ca,,155,2.75458129999627,ref_Geodia_cydonium_CRCL_1_filtered_Ca
target_8DKT_ca,,140,2.7546322493509265,ref_Strongylocentrotus_purpuratus_CRCL_8_filtered_Ca
target_7JL7_ca,,141,2.7546871586499933,ref_Homo_sapiens_CRCL_3_filtered_Ca
target_7JL7_ca,,138,2.754719435175033,ref_Xenopus_tropicalis_CRCL_6_filtered_Ca
target_8G8S_ca,,127,2.754751363103472,ref_Gallus_gallus_CRCL_2_filtered_Ca
target_7AZT_ca,,156,2.7547546002034826,ref_Haliclona_tubifera_CRCL_2_filtered_Ca
target_7OC3_ca,,88,2.7547685400688664,ref_Amphimedon_queenslandica_CRCL_4_filtered_Ca
target_7AZT_ca,,163,2.754830951750796,ref_Danio_rerio_CRCL_2_filtered_Ca
target_7NYQ_ca,,136,2.754864335032273,ref_Danio_rerio_CRCL_4_filtered_Ca
target_6S7F_ca,,149,2.754903344112413,ref_Gallus_gallus_CRCL_3_filtered_Ca
target_8C1U_ca,,153,2.754939165360836,ref_Suberites_domuncula_CRCL_2_filtered_Ca
target_8DHU_ca,,88,2.755034427163942,ref_Amphimedon_queenslandica_CRCL_4_filtered_Ca
target_8G1Z_ca,,125,2.7551600076722487,ref_Danio_rerio_CRCL_5_filtered_Ca
target_7JQG_ca,,138,2.755256587369412,ref_Halisarca_caerulea_CRCL_1_filtered_Ca
target_8C6A_ca,,156,2.7552880127506945,ref_Haliclona_tubifera_CRCL_2_filtered_Ca
target_7DAY_ca,,162,2.7554381072705105,ref_Stylophora_pistillata_CRCL_3_filtered_Ca
target_8DKT_ca,,149,2.7556146606373626,ref_Stylophora_pistillata_CRCL_6_filtered_Ca
target_6TFW_ca,,160,2.755672371911224,ref_Amphimedon_queenslandica_CRCL_7_filtered_Ca
target_6JLH_ca,,158,2.7557487048809577,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_7JL7_ca,,139,2.7559240844484685,ref_Xenopus_tropicalis_CRCL_5_filtered_Ca
target_8C6C_ca,,154,2.7560752884927804,ref_Strongylocentrotus_purpuratus_CRCL_7_filtered_Ca
target_7K2R_ca,,139,2.756082015319294,ref_Stylophora_pistillata_CRCL_5_filtered_Ca
target_1ZL9_ca,,125,2.7560864387989747,ref_Xenopus_tropicalis_CRCL_3_filtered_Ca
target_8C6C_ca,,153,2.756199954546932,ref_Suberites_domuncula_CRCL_2_filtered_Ca
target_6UPR_ca,,140,2.756245475004197,ref_Homo_sapiens_CRCL_2_filtered_Ca
target_6XI4_ca,,106,2.756246296646722,ref_Lubomirskia_baicalensis_CRCL_2_filtered_Ca
target_7QUT_ca,,151,2.7562829717904243,ref_Strongylocentrotus_purpuratus_CRCL_6_filtered_Ca
target_1D4X_ca,,131,2.756310376899304,ref_Xenopus_tropicalis_CRCL_2_filtered_Ca
target_7AYV_ca,,156,2.756468081911388,ref_Hydra_vulgaris_CRCL_2_filtered_Ca
target_6S9F_ca,,149,2.756557586827109,ref_Gallus_gallus_CRCL_3_filtered_Ca
target_7SVB_ca,,156,2.756625850200282,ref_Haliclona_tubifera_CRCL_2_filtered_Ca
target_7ULU_ca,,170,2.7567251792519283,ref_Hormiphora_californensis_CRCL_1_filtered_Ca
target_8C69_ca,,154,2.756739210895343,ref_Strongylocentrotus_purpuratus_CRCL_7_filtered_Ca
target_8C6B_ca,,153,2.7569034790179607,ref_Suberites_domuncula_CRCL_2_filtered_Ca
target_6JLH_ca,,153,2.7569951951225247,ref_Suberites_domuncula_CRCL_2_filtered_Ca
target_7JQG_ca,,136,2.757009654935896,ref_Nematostella_vectensis_CRCL_5_filtered_Ca
target_8GM5_ca,,136,2.7572762264229658,ref_Danio_rerio_CRCL_4_filtered_Ca
target_8C6B_ca,,154,2.757334792241243,ref_Strongylocentrotus_purpuratus_CRCL_7_filtered_Ca
target_7QG1_ca,,159,2.7573983271639237,ref_Stylophora_pistillata_CRCL_7_filtered_Ca
target_6TWA_ca,,155,2.7574700294263166,ref_Amphimedon_queenslandica_CRCL_2_filtered_Ca
target_7Q4I_ca,,184,2.7576926705002505,ref_Stylophora_pistillata_CRCL_8_all_Ca
target_7DAX_ca,,131,2.7577349898882826,ref_Xenopus_tropicalis_CRCL_2_filtered_Ca
target_7JHD_ca,,155,2.7577702381905955,ref_Amphimedon_queenslandica_CRCL_2_filtered_Ca
target_8B8Z_ca,,155,2.7580256678592314,ref_Geodia_cydonium_CRCL_1_filtered_Ca
target_6S9F_ca,,147,2.758149150069671,ref_Acropora_millepora_CRCL_2_filtered_Ca
target_6S7F_ca,,146,2.7582747324570107,ref_Danio_rerio_CRCL_7_filtered_Ca
target_8C6F_ca,,153,2.7583139180167606,ref_Suberites_domuncula_CRCL_2_filtered_Ca
target_6UPR_ca,,141,2.758498858967451,ref_Stylophora_pistillata_CRCL_4_filtered_Ca
target_8IIZ_ca,,144,2.758612415307694,ref_Amphimedon_queenslandica_CRCL_3_filtered_Ca
target_7AZT_ca,,158,2.75861869466735,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_7ZFX_ca,,120,2.758643510184668,ref_Homo_sapiens_CRCL_11_filtered_Ca
target_8C69_ca,,158,2.758695572523132,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_8C69_ca,,153,2.758777207185525,ref_Suberites_domuncula_CRCL_2_filtered_Ca
target_6WMS_ca,,122,2.758825654794415,ref_Strongylocentrotus_purpuratus_CRCL_9_filtered_Ca
target_3N9N_ca,,133,2.7589470059442003,ref_Strongylocentrotus_purpuratus_CRCL_2_filtered_Ca
target_7AZT_ca,,153,2.758992823244359,ref_Suberites_domuncula_CRCL_2_filtered_Ca
target_3N9Q_ca,,122,2.75905993453195,ref_Strongylocentrotus_purpuratus_CRCL_9_filtered_Ca
target_7ULU_ca,,165,2.759080702032626,ref_Mus_musculus_CRCL_1_filtered_Ca
target_6UPR_ca,,138,2.759353547023322,ref_Xenopus_tropicalis_CRCL_6_filtered_Ca
target_7MRO_ca,,55,2.7594191614272106,ref_Haliclona_tubifera_CRCL_6_filtered_Ca
target_8C6B_ca,,158,2.759443573942989,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_8C1U_ca,,151,2.759517038115097,ref_Strongylocentrotus_purpuratus_CRCL_6_filtered_Ca
target_6XYS_ca,,160,2.7598016219268238,ref_Oscarella_pearsei_CRCL_1_filtered_Ca
target_7POK_ca,,119,2.7599095393891875,ref_Strongylocentrotus_purpuratus_CRCL_5_filtered_Ca
target_7K2R_ca,,138,2.75995672567665,ref_Halisarca_caerulea_CRCL_1_filtered_Ca
target_7OXU_ca,,120,2.759971433209075,ref_Homo_sapiens_CRCL_11_filtered_Ca
target_6PKH_ca,,95,2.759982462077552,ref_Nematostella_vectensis_CRCL_1_filtered_Ca
target_7ULU_ca,,176,2.759995993649164,ref_Danio_rerio_CRCL_10_filtered_Ca
target_8BJK_ca,,125,2.760121478902726,ref_Xenopus_tropicalis_CRCL_3_filtered_Ca
target_7AZT_ca,,154,2.760141705595868,ref_Strongylocentrotus_purpuratus_CRCL_7_filtered_Ca
target_7UK2_ca,,119,2.7601925142944177,ref_Strongylocentrotus_purpuratus_CRCL_5_filtered_Ca
target_8G8O_ca,,160,2.7602161147867474,ref_Amphimedon_queenslandica_CRCL_7_filtered_Ca
target_6UPR_ca,,140,2.7602350128534723,ref_Strongylocentrotus_purpuratus_CRCL_8_filtered_Ca
target_7QG1_ca,,160,2.760237839035223,ref_Oscarella_pearsei_CRCL_1_filtered_Ca
target_8DHU_ca,,95,2.7602446326769305,ref_Nematostella_vectensis_CRCL_1_filtered_Ca
target_7YFK_ca,,160,2.7602616846919488,ref_Gallus_gallus_CRCL_1_filtered_Ca
target_8C6H_ca,,158,2.760269369647673,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_8C6C_ca,,158,2.7602821761840124,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_6V7A_ca,,125,2.7603469333532518,ref_Danio_rerio_CRCL_5_filtered_Ca
target_8B8Z_ca,,153,2.7604151572370608,ref_Homo_sapiens_CRCL_5_filtered_Ca
target_6WSJ_ca,,127,2.7607164628628142,ref_Gallus_gallus_CRCL_2_filtered_Ca
target_8C6A_ca,,154,2.760721634421801,ref_Strongylocentrotus_purpuratus_CRCL_7_filtered_Ca
target_7Y9C_ca,,160,2.760789910458638,ref_Oscarella_pearsei_CRCL_1_filtered_Ca
target_8B8Z_ca,,153,2.76080413800539,ref_Suberites_domuncula_CRCL_2_filtered_Ca
target_8HAQ_ca,,122,2.7614492874582464,ref_Strongylocentrotus_purpuratus_CRCL_9_filtered_Ca
target_6O5Z_ca,,150,2.761575062558277,ref_Acropora_digitifera_CRCL_1_filtered_Ca
target_6WSJ_ca,,125,2.761653101791638,ref_Danio_rerio_CRCL_5_filtered_Ca
target_8C6F_ca,,158,2.761778614480844,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_8C6C_ca,,151,2.7618445544981967,ref_Strongylocentrotus_purpuratus_CRCL_6_filtered_Ca
target_8B8Z_ca,,156,2.761971737819974,ref_Haliclona_tubifera_CRCL_2_filtered_Ca
target_8DKT_ca,,141,2.7620523881977723,ref_Strongylocentrotus_purpuratus_CRCL_3_filtered_Ca
target_7K2R_ca,,136,2.762168279673625,ref_Nematostella_vectensis_CRCL_5_filtered_Ca
target_8C1U_ca,,158,2.7622881198086304,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_8C6A_ca,,153,2.762296126643612,ref_Suberites_domuncula_CRCL_2_filtered_Ca
target_7ULU_ca,,167,2.7624045648309705,ref_Trichoplax_adhaerens_CRCL_1_filtered_Ca
target_7DOV_ca,,131,2.7625918783130845,ref_Xenopus_tropicalis_CRCL_2_filtered_Ca
target_8GM5_ca,,133,2.7626583236702444,ref_Amphimedon_queenslandica_CRCL_8_filtered_Ca
target_6S9F_ca,,141,2.7627238119280726,ref_Stylophora_pistillata_CRCL_4_filtered_Ca
target_7JQG_ca,,137,2.7627725932108333,ref_Nematostella_vectensis_CRCL_4_filtered_Ca
target_7SVB_ca,,153,2.7627815948795416,ref_Suberites_domuncula_CRCL_2_filtered_Ca
target_8D7P_ca,,184,2.7628228486209987,ref_Stylophora_pistillata_CRCL_8_all_Ca
target_8C6H_ca,,151,2.762899393666137,ref_Strongylocentrotus_purpuratus_CRCL_6_filtered_Ca
target_7O08_ca,,138,2.7629536771126197,ref_Amphimedon_queenslandica_CRCL_1_filtered_Ca
target_8C69_ca,,151,2.763019777496923,ref_Strongylocentrotus_purpuratus_CRCL_6_filtered_Ca
target_7NYQ_ca,,134,2.7630287257223696,ref_Trichoplax_adhaerens_CRCL_3_filtered_Ca
target_8GM5_ca,,136,2.763302035898863,ref_Danio_rerio_CRCL_3_filtered_Ca
target_6O5Z_ca,,155,2.76346131405523,ref_Amphimedon_queenslandica_CRCL_2_filtered_Ca
target_7Q4I_ca,,184,2.7635856954561024,ref_Pocillopora_damicornis_CRCL_1_all_Ca
target_8D6F_ca,,136,2.763617347077319,ref_Trichoplax_adhaerens_CRCL_2_filtered_Ca
target_7K2R_ca,,137,2.763618130202042,ref_Nematostella_vectensis_CRCL_4_filtered_Ca
target_7YFK_ca,,155,2.763622202596005,ref_Geodia_cydonium_CRCL_1_filtered_Ca
target_6TWA_ca,,154,2.763627160733628,ref_Strongylocentrotus_purpuratus_CRCL_7_filtered_Ca
target_7AYV_ca,,163,2.763715673062818,ref_Danio_rerio_CRCL_2_filtered_Ca
target_8IIZ_ca,,141,2.7639560328339097,ref_Homo_sapiens_CRCL_3_filtered_Ca
target_6WFW_ca,,122,2.763995174755536,ref_Strongylocentrotus_purpuratus_CRCL_9_filtered_Ca
target_8DKT_ca,,138,2.7640174456494893,ref_Hydra_vulgaris_CRCL_5_filtered_Ca
target_6S9F_ca,,141,2.7640941897809883,ref_Homo_sapiens_CRCL_3_filtered_Ca
target_8SWE_ca,,167,2.76428735662722,ref_Beroe_ovata_CRCL_1_filtered_Ca
target_8C6B_ca,,151,2.764387875523675,ref_Strongylocentrotus_purpuratus_CRCL_6_filtered_Ca
target_8C6A_ca,,158,2.76449628474179,ref_Homo_sapiens_CRCL_4_filtered_Ca
target_6XDB_ca,,106,2.764513073648995,ref_Lubomirskia_baicalensis_CRCL_2_filtered_Ca
target_7O08_ca,,136,2.7645434827406565,ref_Danio_rerio_CRCL_4_filtered_Ca
target_7FCL_ca,,125,2.764632365214842,ref_Xenopus_tropicalis_CRCL_3_filtered_Ca
target_7QUT_ca,,155,2.7646606763503123,ref_Amphimedon_queenslandica_CRCL_6_filtered_Ca
target_7YFK_ca,,153,2.7646883566188625,ref_Homo_sapiens_CRCL_5_filtered_Ca
target_8C6F_ca,,151,2.7648097089099903,ref_Strongylocentrotus_purpuratus_CRCL_6_filtered_Ca
target_6XYS_ca,,164,2.764819861764768,ref_Hydra_vulgaris_CRCL_3_filtered_Ca
target_6S9F_ca,,139,2.765008578136863,ref_Halisarca_caerulea_CRCL_2_filtered_Ca
target_8C6B_ca,,155,2.765025400629445,ref_Amphimedon_queenslandica_CRCL_6_filtered_Ca
target_7DB1_ca,,136,2.7650453203920065,ref_Trichoplax_adhaerens_CRCL_2_filtered_Ca
target_7LZF_ca,,55,2.7653079016319677,ref_Haliclona_tubifera_CRCL_6_filtered_Ca
target_6S9F_ca,,138,2.7653161504099937,ref_Hydra_vulgaris_CRCL_5_filtered_Ca
target_8BJK_ca,,116,2.765325649240572,ref_Porites_astreoides_CRCL_1_filtered_Ca
target_7JL7_ca,,138,2.765459334956454,ref_Hydra_vulgaris_CRCL_5_filtered_Ca
target_3N9Q_ca,,127,2.7655804737369385,ref_Gallus_gallus_CRCL_2_filtered_Ca
target_7QG1_ca,,163,2.765782271658168,ref_Stylophora_pistillata_CRCL_1_filtered_Ca
target_6TWA_ca,,156,2.7657953549159777,ref_Hydra_vulgaris_CRCL_4_filtered_Ca
target_8A8Q_ca,,119,2.7658775817134167,ref_Strongylocentrotus_purpuratus_CRCL_5_filtered_Ca
target_8G8O_ca,,164,2.766023022241135,ref_Hydra_vulgaris_CRCL_3_filtered_Ca
target_6YUY_ca,,112,2.766468906337201,ref_Ephydatia_muelleri_CRCL_1_filtered_Ca
target_7JHD_ca,,160,2.7664889469239955,ref_Homo_sapiens_CRCL_1_filtered_Ca
target_7AYV_ca,,153,2.76658867926016,ref_Suberites_domuncula_CRCL_2_filtered_Ca
target_7DOV_ca,,136,2.766683300890622,ref_Danio_rerio_CRCL_3_filtered_Ca
target_7AZT_ca,,151,2.7667726035873805,ref_Strongylocentrotus_purpuratus_CRCL_6_filtered_Ca
target_7YFK_ca,,156,2.76679401186103,ref_Haliclona_tubifera_CRCL_2_filtered_Ca
target_8DKT_ca,,139,2.766891723729308,ref_Stylophora_pistillata_CRCL_5_filtered_Ca
